"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2014","2014",35437,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2015","2015",35703,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2016","2016",36109,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2017","2017",36545,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2018","2018",37065,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2019","2019",37593,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2020","2020",38005,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2000","2000",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2001","2001",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2002","2002",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2003","2003",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2004","2004",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2005","2005",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2006","2006",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2007","2007",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2008","2008",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2009","2009",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2010","2010",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2011","2011",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2012","2012",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2013","2013",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2014","2014",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2015","2015",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2016","2016",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2017","2017",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2018","2018",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2019","2019",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CZE","Czech Republic","2020","2020",100,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2000","2000",10369,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2001","2001",10350,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2002","2002",10333,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2003","2003",10314,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2004","2004",10309,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2005","2005",10296,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2006","2006",10297,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2007","2007",10324,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2008","2008",10365,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2009","2009",10376,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2010","2010",10387,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2011","2011",10394,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2012","2012",10513,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2013","2013",10406,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2014","2014",10413,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2015","2015",10422,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2016","2016",10444,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2017","2017",10470,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2018","2018",10505,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2019","2019",10536,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2020","2020",10548,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2000","2000",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2001","2001",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2002","2002",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2003","2003",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2004","2004",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2005","2005",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2006","2006",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2007","2007",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2008","2008",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2009","2009",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2010","2010",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2011","2011",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2012","2012",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2013","2013",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2014","2014",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2015","2015",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2016","2016",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2017","2017",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2018","2018",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2019","2019",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","DNK","Denmark","2020","2020",100,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2000","2000",5337,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2001","2001",5355,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2002","2002",5374,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2003","2003",5387,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2004","2004",5401,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2005","2005",5415,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2006","2006",5434,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2007","2007",5457,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2008","2008",5489,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2009","2009",5519,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2010","2010",5544,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2011","2011",5567,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2012","2012",5587,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2013","2013",5609,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2014","2014",5640,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2015","2015",5660,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2016","2016",5707.3,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2017","2017",5748.8,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2018","2018",5781.2,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2019","2019",5806,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","DNK","Denmark","2020","2020",5825,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2000","2000",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2001","2001",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2002","2002",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2003","2003",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2004","2004",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2005","2005",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2006","2006",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2007","2007",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2008","2008",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2009","2009",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2010","2010",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2011","2011",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2012","2012",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2013","2013",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2014","2014",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2015","2015",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2016","2016",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2017","2017",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2018","2018",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2019","2019",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FIN","Finland","2020","2020",100,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2000","2000",5181,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2001","2001",5195,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2002","2002",5206,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2003","2003",5220,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2004","2004",5236,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2005","2005",5255,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2006","2006",5266,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2007","2007",5289,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2008","2008",5313,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2009","2009",5339,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2010","2010",5363,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2011","2011",5388,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2012","2012",5414,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2013","2013",5439,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2014","2014",5471.8,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2015","2015",5487.3,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2016","2016",5503.3,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2017","2017",5513.1,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2018","2018",5517.9,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2019","2019",5525.3,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","FIN","Finland","2020","2020",5535.6,"P","Provisional value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FRA","France","2000","2000",99.9,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FRA","France","2001","2001",99.9,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FRA","France","2002","2002",99.9,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FRA","France","2003","2003",99.9,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","FRA","France","2004","2004",99.9,,
